"Election","Party","environment","constituency","Election.Date","Year.Before.Election","yearly_avg_tavg","yearly_avg_tmin","yearly_avg_tmax","yearly_avg_prcp","yearly_avg_wspd","yearly_avg_pres","yearly_avg_tsun","election_year","full_elec_date","election","constituency_id","seats","country.region","electorate","con_votes","con_share","lib_votes","lib_share","lab_votes","lab_share","natSW_votes","natSW_share","oth_votes","oth_share","total_votes","turnout","boundary_set","X","Geography_Code","Date","Rural_Urban","Median_Age","All_Residents","All_Qualifications","No_Qualifications","Level_1_Qualifications","Level_2_Qualifications","Apprenticeship","Level_3_Qualifications","Level_4_and_Above","Other_Qualifications","School_Age_16_to_17","School_Age_18_and_Over","Full_Time_Students_Employed","Full_Time_Students_Unemployed","Full_Time_Students_Inactive","NS_SeC_All","Higher_Managerial","Lower_Managerial","Intermediate_Occupations","Small_Employers","Lower_Supervisory","Semi_Routine","Routine_Occupations","Never_Worked_Unemployed","Never_Worked","Long_Term_Unemployed","Full_Time_Students_NS_SeC","Total_Rural_Population","Urban_City_Town_Population","Urban_Minor_Conurbation_Population","Urban_Major_Conurbation_Population","Total_Urban_Population","Total_Population","Hub_Towns_Population","Rural_Hub_Towns_Population","Rural_Population_Percentage","RUC11CD","RUC11","Classification"
"2010 General Election"," Liberal Democrats",7,"bermondsey and old southwark","2010-05-06","2009-05-06",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2010,"2010 General Election","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000553",2011,"Total",30,126522,107303,16938,9310,9760,1142,11976,47754,10423,2006,15181,3965,1213,9984,103156,17157,23135,9674,6282,5102,9447,7597,7594,5310,2284,17168,0,0,0,126522,126522,126522,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2010 General Election"," Labour Party",0,"bermondsey and old southwark","2010-05-06","2009-05-06",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2010,"2010 General Election","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000553",2011,"Total",30,126522,107303,16938,9310,9760,1142,11976,47754,10423,2006,15181,3965,1213,9984,103156,17157,23135,9674,6282,5102,9447,7597,7594,5310,2284,17168,0,0,0,126522,126522,126522,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2010 General Election"," Liberal Democrats",3,"bermondsey and old southwark","2010-05-06","2009-05-06",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2010,"2010 General Election","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000553",2011,"Total",30,126522,107303,16938,9310,9760,1142,11976,47754,10423,2006,15181,3965,1213,9984,103156,17157,23135,9674,6282,5102,9447,7597,7594,5310,2284,17168,0,0,0,126522,126522,126522,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2010 General Election"," Conservative Party",1,"bermondsey and old southwark","2010-05-06","2009-05-06",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2010,"2010 General Election","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000553",2011,"Total",30,126522,107303,16938,9310,9760,1142,11976,47754,10423,2006,15181,3965,1213,9984,103156,17157,23135,9674,6282,5102,9447,7597,7594,5310,2284,17168,0,0,0,126522,126522,126522,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2010 General Election"," Labour Party",1,"bermondsey and old southwark","2010-05-06","2009-05-06",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2010,"2010 General Election","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000553",2011,"Total",30,126522,107303,16938,9310,9760,1142,11976,47754,10423,2006,15181,3965,1213,9984,103156,17157,23135,9674,6282,5102,9447,7597,7594,5310,2284,17168,0,0,0,126522,126522,126522,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2010 General Election"," Liberal Democrats",0,"bermondsey and old southwark","2010-05-06","2009-05-06",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2010,"2010 General Election","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000553",2011,"Total",30,126522,107303,16938,9310,9760,1142,11976,47754,10423,2006,15181,3965,1213,9984,103156,17157,23135,9674,6282,5102,9447,7597,7594,5310,2284,17168,0,0,0,126522,126522,126522,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2015 General Election"," Conservative Party",4,"bermondsey and old southwark","2015-05-07","2014-05-07",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000553",2011,"Total",30,126522,107303,16938,9310,9760,1142,11976,47754,10423,2006,15181,3965,1213,9984,103156,17157,23135,9674,6282,5102,9447,7597,7594,5310,2284,17168,0,0,0,126522,126522,126522,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2015 General Election"," Labour Party",0,"bermondsey and old southwark","2015-05-07","2014-05-07",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000553",2011,"Total",30,126522,107303,16938,9310,9760,1142,11976,47754,10423,2006,15181,3965,1213,9984,103156,17157,23135,9674,6282,5102,9447,7597,7594,5310,2284,17168,0,0,0,126522,126522,126522,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2015 General Election"," Liberal Democrats",0,"bermondsey and old southwark","2015-05-07","2014-05-07",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000553",2011,"Total",30,126522,107303,16938,9310,9760,1142,11976,47754,10423,2006,15181,3965,1213,9984,103156,17157,23135,9674,6282,5102,9447,7597,7594,5310,2284,17168,0,0,0,126522,126522,126522,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2015 General Election"," UK Independence Party",0,"bermondsey and old southwark","2015-05-07","2014-05-07",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000553",2011,"Total",30,126522,107303,16938,9310,9760,1142,11976,47754,10423,2006,15181,3965,1213,9984,103156,17157,23135,9674,6282,5102,9447,7597,7594,5310,2284,17168,0,0,0,126522,126522,126522,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2015 General Election"," Green Party",20,"bermondsey and old southwark","2015-05-07","2014-05-07",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000553",2011,"Total",30,126522,107303,16938,9310,9760,1142,11976,47754,10423,2006,15181,3965,1213,9984,103156,17157,23135,9674,6282,5102,9447,7597,7594,5310,2284,17168,0,0,0,126522,126522,126522,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2015 General Election"," Conservative Party",0,"bermondsey and old southwark","2015-05-07","2014-05-07",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000553",2011,"Total",30,126522,107303,16938,9310,9760,1142,11976,47754,10423,2006,15181,3965,1213,9984,103156,17157,23135,9674,6282,5102,9447,7597,7594,5310,2284,17168,0,0,0,126522,126522,126522,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2015 General Election"," Labour Party",1,"bermondsey and old southwark","2015-05-07","2014-05-07",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000553",2011,"Total",30,126522,107303,16938,9310,9760,1142,11976,47754,10423,2006,15181,3965,1213,9984,103156,17157,23135,9674,6282,5102,9447,7597,7594,5310,2284,17168,0,0,0,126522,126522,126522,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2015 General Election"," Liberal Democrats",2,"bermondsey and old southwark","2015-05-07","2014-05-07",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000553",2011,"Total",30,126522,107303,16938,9310,9760,1142,11976,47754,10423,2006,15181,3965,1213,9984,103156,17157,23135,9674,6282,5102,9447,7597,7594,5310,2284,17168,0,0,0,126522,126522,126522,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2017 General Election"," Labour Party",0,"bermondsey and old southwark","2017-06-08","2016-06-08",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2017,"2017 General Election","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000553",2011,"Total",30,126522,107303,16938,9310,9760,1142,11976,47754,10423,2006,15181,3965,1213,9984,103156,17157,23135,9674,6282,5102,9447,7597,7594,5310,2284,17168,0,0,0,126522,126522,126522,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2017 General Election"," Liberal Democrats",3,"bermondsey and old southwark","2017-06-08","2016-06-08",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2017,"2017 General Election","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000553",2011,"Total",30,126522,107303,16938,9310,9760,1142,11976,47754,10423,2006,15181,3965,1213,9984,103156,17157,23135,9674,6282,5102,9447,7597,7594,5310,2284,17168,0,0,0,126522,126522,126522,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2017 General Election"," Liberal Democrats",0,"bermondsey and old southwark","2017-06-08","2016-06-08",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2017,"2017 General Election","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000553",2011,"Total",30,126522,107303,16938,9310,9760,1142,11976,47754,10423,2006,15181,3965,1213,9984,103156,17157,23135,9674,6282,5102,9447,7597,7594,5310,2284,17168,0,0,0,126522,126522,126522,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2017 General Election"," Labour Party",3,"bermondsey and old southwark","2017-06-08","2016-06-08",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2017,"2017 General Election","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000553",2011,"Total",30,126522,107303,16938,9310,9760,1142,11976,47754,10423,2006,15181,3965,1213,9984,103156,17157,23135,9674,6282,5102,9447,7597,7594,5310,2284,17168,0,0,0,126522,126522,126522,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2017 General Election"," Liberal Democrats",1,"bermondsey and old southwark","2017-06-08","2016-06-08",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2017,"2017 General Election","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000553",2011,"Total",30,126522,107303,16938,9310,9760,1142,11976,47754,10423,2006,15181,3965,1213,9984,103156,17157,23135,9674,6282,5102,9447,7597,7594,5310,2284,17168,0,0,0,126522,126522,126522,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2017 General Election"," Green Party",20,"bermondsey and old southwark","2017-06-08","2016-06-08",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2017,"2017 General Election","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000553",2011,"Total",30,126522,107303,16938,9310,9760,1142,11976,47754,10423,2006,15181,3965,1213,9984,103156,17157,23135,9674,6282,5102,9447,7597,7594,5310,2284,17168,0,0,0,126522,126522,126522,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2017 General Election"," Conservative Party",0,"bermondsey and old southwark","2017-06-08","2016-06-08",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2017,"2017 General Election","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000553",2011,"Total",30,126522,107303,16938,9310,9760,1142,11976,47754,10423,2006,15181,3965,1213,9984,103156,17157,23135,9674,6282,5102,9447,7597,7594,5310,2284,17168,0,0,0,126522,126522,126522,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2010 General Election"," Liberal Democrats",1,"bexhill and battle","2010-05-06","2009-05-06",10.3333333333333,6.9,13.5333333333333,48.6666666666667,16.1,1013.975,9480,2010,"2010 General Election","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000557",2011,"Total",48,100727,84090,19642,11740,14236,3195,9794,21779,3704,2258,1829,756,101,955,69921,7150,16339,9641,10792,4348,9563,5398,2620,1775,845,4070,54479,46248,0,0,46248,100727,0,54479,54.08,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2010 General Election"," Liberal Democrats",0,"bexhill and battle","2010-05-06","2009-05-06",10.3333333333333,6.9,13.5333333333333,48.6666666666667,16.1,1013.975,9480,2010,"2010 General Election","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000557",2011,"Total",48,100727,84090,19642,11740,14236,3195,9794,21779,3704,2258,1829,756,101,955,69921,7150,16339,9641,10792,4348,9563,5398,2620,1775,845,4070,54479,46248,0,0,46248,100727,0,54479,54.08,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2010 General Election"," Liberal Democrats",2,"bexhill and battle","2010-05-06","2009-05-06",10.3333333333333,6.9,13.5333333333333,48.6666666666667,16.1,1013.975,9480,2010,"2010 General Election","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000557",2011,"Total",48,100727,84090,19642,11740,14236,3195,9794,21779,3704,2258,1829,756,101,955,69921,7150,16339,9641,10792,4348,9563,5398,2620,1775,845,4070,54479,46248,0,0,46248,100727,0,54479,54.08,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2010 General Election"," Conservative Party",1,"bexhill and battle","2010-05-06","2009-05-06",10.3333333333333,6.9,13.5333333333333,48.6666666666667,16.1,1013.975,9480,2010,"2010 General Election","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000557",2011,"Total",48,100727,84090,19642,11740,14236,3195,9794,21779,3704,2258,1829,756,101,955,69921,7150,16339,9641,10792,4348,9563,5398,2620,1775,845,4070,54479,46248,0,0,46248,100727,0,54479,54.08,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2010 General Election"," Conservative Party",2,"bexhill and battle","2010-05-06","2009-05-06",10.3333333333333,6.9,13.5333333333333,48.6666666666667,16.1,1013.975,9480,2010,"2010 General Election","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000557",2011,"Total",48,100727,84090,19642,11740,14236,3195,9794,21779,3704,2258,1829,756,101,955,69921,7150,16339,9641,10792,4348,9563,5398,2620,1775,845,4070,54479,46248,0,0,46248,100727,0,54479,54.08,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2010 General Election"," Labour Party",1,"bexhill and battle","2010-05-06","2009-05-06",10.3333333333333,6.9,13.5333333333333,48.6666666666667,16.1,1013.975,9480,2010,"2010 General Election","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000557",2011,"Total",48,100727,84090,19642,11740,14236,3195,9794,21779,3704,2258,1829,756,101,955,69921,7150,16339,9641,10792,4348,9563,5398,2620,1775,845,4070,54479,46248,0,0,46248,100727,0,54479,54.08,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2017 General Election"," Conservative Party",1,"bexhill and battle","2017-06-08","2016-06-08",10.3333333333333,6.9,13.5333333333333,48.6666666666667,16.1,1013.975,9480,2017,"2017 General Election","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000557",2011,"Total",48,100727,84090,19642,11740,14236,3195,9794,21779,3704,2258,1829,756,101,955,69921,7150,16339,9641,10792,4348,9563,5398,2620,1775,845,4070,54479,46248,0,0,46248,100727,0,54479,54.08,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2010 General Election"," Conservative Party",8,"altrincham and sale west","2010-05-06","2009-05-06",9.24166666666667,5.50833333333333,12.95,51.6666666666667,13.98,1013.025,6970,2010,"2010 General Election","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000532",2011,"Total",41,96591,77136,11716,8545,11753,2404,8770,31121,2827,2377,2389,1030,161,1191,69014,12971,18063,9736,6495,3446,7027,4218,2299,1485,814,4759,824,4048,0,91719,95767,96591,0,824,0.85,6,"Urban with Major Conurbation","Predominantly Urban"
"2010 General Election"," Liberal Democrats",3,"altrincham and sale west","2010-05-06","2009-05-06",9.24166666666667,5.50833333333333,12.95,51.6666666666667,13.98,1013.025,6970,2010,"2010 General Election","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000532",2011,"Total",41,96591,77136,11716,8545,11753,2404,8770,31121,2827,2377,2389,1030,161,1191,69014,12971,18063,9736,6495,3446,7027,4218,2299,1485,814,4759,824,4048,0,91719,95767,96591,0,824,0.85,6,"Urban with Major Conurbation","Predominantly Urban"
"2010 General Election"," Labour Party",1,"altrincham and sale west","2010-05-06","2009-05-06",9.24166666666667,5.50833333333333,12.95,51.6666666666667,13.98,1013.025,6970,2010,"2010 General Election","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000532",2011,"Total",41,96591,77136,11716,8545,11753,2404,8770,31121,2827,2377,2389,1030,161,1191,69014,12971,18063,9736,6495,3446,7027,4218,2299,1485,814,4759,824,4048,0,91719,95767,96591,0,824,0.85,6,"Urban with Major Conurbation","Predominantly Urban"
"2017 General Election"," Conservative Party",1,"altrincham and sale west","2017-06-08","2016-06-08",9.24166666666667,5.50833333333333,12.95,51.6666666666667,13.98,1013.025,6970,2017,"2017 General Election","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000532",2011,"Total",41,96591,77136,11716,8545,11753,2404,8770,31121,2827,2377,2389,1030,161,1191,69014,12971,18063,9736,6495,3446,7027,4218,2299,1485,814,4759,824,4048,0,91719,95767,96591,0,824,0.85,6,"Urban with Major Conurbation","Predominantly Urban"
"2019 General Election"," Liberal Democrats",0,"altrincham and sale west","2019-12-12","2018-12-12",9.24166666666667,5.50833333333333,12.95,51.6666666666667,13.98,1013.025,6970,2019,"2019 General Election","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000532",2011,"Total",41,96591,77136,11716,8545,11753,2404,8770,31121,2827,2377,2389,1030,161,1191,69014,12971,18063,9736,6495,3446,7027,4218,2299,1485,814,4759,824,4048,0,91719,95767,96591,0,824,0.85,6,"Urban with Major Conurbation","Predominantly Urban"
"2019 General Election"," Liberal Democrats",1,"altrincham and sale west","2019-12-12","2018-12-12",9.24166666666667,5.50833333333333,12.95,51.6666666666667,13.98,1013.025,6970,2019,"2019 General Election","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000532",2011,"Total",41,96591,77136,11716,8545,11753,2404,8770,31121,2827,2377,2389,1030,161,1191,69014,12971,18063,9736,6495,3446,7027,4218,2299,1485,814,4759,824,4048,0,91719,95767,96591,0,824,0.85,6,"Urban with Major Conurbation","Predominantly Urban"
"2019 General Election"," Labour Party",8,"altrincham and sale west","2019-12-12","2018-12-12",9.24166666666667,5.50833333333333,12.95,51.6666666666667,13.98,1013.025,6970,2019,"2019 General Election","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000532",2011,"Total",41,96591,77136,11716,8545,11753,2404,8770,31121,2827,2377,2389,1030,161,1191,69014,12971,18063,9736,6495,3446,7027,4218,2299,1485,814,4759,824,4048,0,91719,95767,96591,0,824,0.85,6,"Urban with Major Conurbation","Predominantly Urban"
"2019 General Election"," Labour Party",1,"altrincham and sale west","2019-12-12","2018-12-12",9.24166666666667,5.50833333333333,12.95,51.6666666666667,13.98,1013.025,6970,2019,"2019 General Election","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000532",2011,"Total",41,96591,77136,11716,8545,11753,2404,8770,31121,2827,2377,2389,1030,161,1191,69014,12971,18063,9736,6495,3446,7027,4218,2299,1485,814,4759,824,4048,0,91719,95767,96591,0,824,0.85,6,"Urban with Major Conurbation","Predominantly Urban"
"2010 General Election"," Labour Party",0,"amber valley","2010-05-06","2009-05-06",9.76666666666667,6.325,13.1083333333333,48.0833333333333,18.1222222222222,1012.9,7885,2010,"2010 General Election","2010","E14000533",1,"East Midlands",70171,17746,0.386,6636,0.144,17210,0.374,NA,NA,4366,0.095,45958,0.655,"2010-2017","","E14000533",2011,"Total",42,87883,72502,21508,10756,11534,3449,8702,13576,2977,1829,1650,724,119,792,65428,4904,11692,7595,5980,6262,11247,11395,2889,1735,1154,3464,15483,5795,66605,0,72400,87883,0,15483,17.61,5,"Urban with Minor Conurbation","Predominantly Urban"
